Sequela Name,Health State Name,Health State Lay Description,Mean,Lower,Upper
Mild intellectual disability and mild dementia due to other chromosomal abnormalities,"Mild dementia, mild intellectual disability",(combined DW),0.108625642,0.071254041,0.1587402723527134
Moderate intellectual disability and mild dementia due to other chromosomal abnormalities,"Mild dementia, moderate intellectual disability",(combined DW),0.16201920845315104,0.109968876,0.22232452732324523
Severe intellectual disability and mild dementia due to other chromosomal abnormalities,"Mild dementia, severe intellectual disability",(combined DW),0.21780139787044442,0.1492143981546999,0.298545297
Profound intellectual disability and mild dementia due to other chromosomal abnormalities,"Mild dementia, profound intellectual disability",(combined DW),0.25522993143955086,0.17816860891744798,0.34556846933436175
Borderline intellectual disability and moderate dementia due to other chromosomal abnormalities,"Moderate dementia, borderline intellectual disability",(combined DW),0.38366445671530297,0.2617038000609632,0.5170586990790866
Mild intellectual disability and moderate dementia due to other chromosomal abnormalities,"Moderate dementia, mild intellectual disability",(combined DW),0.4032038322756004,0.28076414740856426,0.5358216556779359
Moderate intellectual disability and moderate dementia due to other chromosomal abnormalities,"Moderate dementia, moderate intellectual disability",(combined DW),0.438323508,0.3106760781761664,0.5761957505978894
Severe intellectual disability and moderate dementia due to other chromosomal abnormalities,"Moderate dementia, severe intellectual disability",(combined DW),0.4749112658822189,0.340374736,0.6144915317542323
Profound intellectual disability and moderate dementia due to other chromosomal abnormalities,"Moderate dementia, profound intellectual disability",(combined DW),0.4994705455221996,0.3578481321201966,0.6445907843550812
Borderline intellectual disability and severe dementia due to other chromosomal abnormalities,"Severe dementia, borderline intellectual disability",(combined DW),0.45459586438245186,0.31567684908532945,0.597243633
Mild intellectual disability and severe dementia due to other chromosomal abnormalities,"Severe dementia, mild intellectual disability",(combined DW),0.4718521727605894,0.3320848001986848,0.614820083
Moderate intellectual disability and severe dementia due to other chromosomal abnormalities,"Severe dementia, moderate intellectual disability",(combined DW),0.5027774423068757,0.35470361617885826,0.6455883702727315
Severe intellectual disability and severe dementia due to other chromosomal abnormalities,"Severe dementia, severe intellectual disability",(combined DW),0.5349603470037761,0.384189123,0.6809596362369199
Profound intellectual disability and severe dementia due to other chromosomal abnormalities,"Severe dementia, profound intellectual disability",(combined DW),0.5565622977813939,0.4006401946345019,0.7033872143128922
Severe motor and cognitive impairment with congenital heart disease due to Edward Syndrome or Patau Syndrome,Severe motor plus cognitive impairments and congenital heart disease,(combined DW),0.5695276194329143,0.4048177457014547,0.7194804656738369
Disfigurement level 1 due to polydactyly and syndactyly,"Disfigurement, level 1","has a slight, visible physical deformity that others notice, which causes some worry and discomfort.",0.011016252399999999,0.005239763,0.020619542499999997
Disfigurement level 2 due to congenital limb deficiency,"Disfigurement, level 2","has a visible physical deformity that causes others to stare and comment. As a result, the person is worried and has trouble sleeping and concentrating.",0.066991754,0.04441772,0.095900522
Disfigurement level 2 with pain due to congenital limb deficiency,"Disfigurement, level 2, with itch/pain","has a visible physical deformity that is sore and itchy. Other people stare and comment, which causes the person to worry. The person has trouble sleeping and concentrating.",0.18808746869999995,0.124700385,0.266592375
Disfigurement level 2 and mild motor impairment due to congenital limb deficiency,Level 2 disfigurement with mild motor impairment,(combined DW),0.076420403,0.050789830225759995,0.11201987682627514
Disfigurement level 2 and moderate motor impairment due to congenital limb deficiency,Level 2 disfigurement with moderate motor impairment,(combined DW),0.1235982555354687,0.082865542,0.175212771
Disfigurement level 2 with pain and mild motor impairment due to congenital limb deficiency,Level 2 disfigurement with itch/pain and mild motor impairment,(combined DW),0.19630645835761276,0.1316440860398329,0.275205792
Disfigurement level 2 with pain and moderate motor impairment due to congenital limb deficiency,Level 2 disfigurement with itch/pain and moderate motor impairment,(combined DW),0.23716855537082135,0.163109778,0.3243890918259792
Disfigurement level 2 due to other congenital musculoskeletal anomalies,"Disfigurement, level 2","has a visible physical deformity that causes others to stare and comment. As a result, the person is worried and has trouble sleeping and concentrating.",0.066991754,0.04441772,0.095900522
Disfigurement level 2 with pain due to other congenital musculoskeletal anomalies,"Disfigurement, level 2, with itch/pain","has a visible physical deformity that is sore and itchy. Other people stare and comment, which causes the person to worry. The person has trouble sleeping and concentrating.",0.18808746869999995,0.124700385,0.266592375
Disfigurement level 2 and mild motor impairment due to other congenital musculoskeletal anomalies,Level 2 disfigurement with mild motor impairment,(combined DW),0.076420403,0.050789830225759995,0.11201987682627514
Disfigurement level 2 and moderate motor impairment due to other congenital musculoskeletal anomalies,Level 2 disfigurement with moderate motor impairment,(combined DW),0.1235982555354687,0.082865542,0.175212771
